subject_name,absolute_course_url,course_name
Computer Science,https://www.class-central.com/course/kadenze-computing-form-and-shape-python-programming-with-the-rhinoscript-library-7596,Computing Form and Shape: Python Programming with the Rhinoscript Library
Computer Science,https://www.class-central.com/course/emma-architettura-degli-elaboratori-9323,Architettura degli elaboratori
Computer Science,https://www.class-central.com/course/canvas-network-tv-whitespaces-for-museums-and-archives-9414,TV Whitespaces for Museums and Archives
Computer Science,https://www.class-central.com/course/edx-codificacion-de-audio-mas-alla-del-mp3-8727,Codificación de audio: Más allá del MP3
Computer Science,https://www.class-central.com/course/edx-developing-intelligent-apps-and-bots-6357,Developing Intelligent Apps and Bots
Computer Science,https://www.class-central.com/course/edx-azure-application-deployment-and-management-9434,Azure Application Deployment and Management
Computer Science,https://www.class-central.com/course/opensap-sap-cloud-platform-essentials-8945,SAP Cloud Platform Essentials
Computer Science,https://www.class-central.com/course/edx-software-construction-object-oriented-design-8201,Software Construction: Object-Oriented Design
Computer Science,https://www.class-central.com/course/edx-cyber-security-economics-6991,Cyber Security Economics
Computer Science,https://www.class-central.com/course/edx-blockchain-for-business-an-introduction-to-hyperledger-technologies-9484,Blockchain for Business - An Introduction to Hyperledger Technologies
Computer Science,https://www.class-central.com/course/udacity-core-ml-machine-learning-for-ios-9623,Core ML: Machine Learning for iOS
Computer Science,https://www.class-central.com/course/openhpi-in-memory-data-management-465,In-Memory Data Management
Computer Science,https://www.class-central.com/course/kadenze-creative-applications-of-deep-learning-with-tensorflow-iii-7591,Creative Applications of Deep Learning with TensorFlow III
Computer Science,https://www.class-central.com/course/opensap-information-security-management-in-a-nutshell-9276,Information Security Management in a Nutshell
Computer Science,https://www.class-central.com/course/edx-introduccion-a-la-vision-por-computador-desarrollo-de-aplicaciones-con-opencv-3926,Introducción a la visión por computador: desarrollo de aplicaciones con OpenCV
Computer Science,https://www.class-central.com/course/edx-reliable-distributed-algorithms-part-2-6603,"Reliable Distributed Algorithms, Part 2"
Computer Science,https://www.class-central.com/course/opensap-enterprise-deep-learning-with-tensorflow-9366,Enterprise Deep Learning with TensorFlow
Computer Science,https://www.class-central.com/course/opensap-software-development-on-sap-hana-delta-sps-11-3335,Software Development on SAP HANA (Delta SPS 11)
Computer Science,https://www.class-central.com/course/opensap-enterprise-machine-learning-in-a-nutshell-9980,Enterprise Machine Learning in a Nutshell
Computer Science,https://www.class-central.com/course/edx-office-365-sharepoint-online-administrator-10112,Office 365: SharePoint Online Administrator
Computer Science,https://www.class-central.com/course/edx-compliance-in-office-365-data-governance-8417,Compliance in Office 365​®: Data Governance
Computer Science,https://www.class-central.com/course/edx-provisioning-office-365-services-7484,Provisioning Office 365 Services
Computer Science,https://www.class-central.com/course/edx-manage-office-365-identities-8716,Manage Office 365 Identities
Computer Science,https://www.class-central.com/course/edx-applied-machine-learning-6406,Applied Machine Learning
Computer Science,https://www.class-central.com/course/edx-enabling-office-365-clients-7485,Enabling Office 365 Clients
Computer Science,https://www.class-central.com/course/edx-windows-server-2016-azure-for-on-premises-administrators-8539,Windows Server 2016: Azure for On-Premises Administrators
Computer Science,https://www.class-central.com/course/edx-cs50-s-understanding-technology-10142,CS50's Understanding Technology
Computer Science,https://www.class-central.com/course/edx-cs50-s-computer-science-for-business-professionals-10143,CS50's Computer Science for Business Professionals
Computer Science,https://www.class-central.com/course/edx-the-beauty-and-joy-of-computing-ap-cs-principles-part-2-2532,The Beauty and Joy of Computing - AP® CS Principles Part 2
Computer Science,https://www.class-central.com/course/edx-information-and-communication-technology-ict-accessibility-5898,Information and Communication Technology (ICT) Accessibility
Computer Science,https://www.class-central.com/course/edx-machine-learning-9695,Machine Learning
Computer Science,https://www.class-central.com/course/edx-algorithms-5752,Algorithms
Computer Science,https://www.class-central.com/course/edx-implementation-of-data-structures-5753,Implementation of Data Structures
Computer Science,https://www.class-central.com/course/edx-foundations-of-data-structures-5755,Foundations of Data Structures
Computer Science,https://www.class-central.com/course/edx-agile-software-development-6878,Agile Software Development
Computer Science,https://www.class-central.com/course/edx-software-engineering-introduction-8205,Software Engineering: Introduction
Computer Science,https://www.class-central.com/course/canvas-network-biometric-technologies-identification-for-the-future-january-2018-4037,Biometric Technologies: Identification for the Future (January 2018)
Computer Science,https://www.class-central.com/course/edx-machine-learning-fundamentals-8216,Machine Learning Fundamentals
Computer Science,https://www.class-central.com/course/edx-algorithmic-design-and-techniques-10241,Algorithmic Design and Techniques
Computer Science,https://www.class-central.com/course/edx-data-structures-an-active-learning-approach-10436,Data Structures: An Active Learning Approach
Computer Science,https://www.class-central.com/course/edx-excel-gestion-de-datos-7462,Excel: gestión de datos
Computer Science,https://www.class-central.com/course/edx-introduction-to-devops-transforming-and-improving-operations-7506,Introduction to DevOps: Transforming and Improving Operations
Computer Science,https://www.class-central.com/course/edx-fundamentos-tic-para-profesionales-de-negocios-aplicaciones-empresariales-7475,Fundamentos TIC para profesionales de negocios: Aplicaciones empresariales
Computer Science,https://www.class-central.com/course/hacker101-10431,Hacker101
Computer Science,https://www.class-central.com/course/udacity-cyber-physical-systems-design-analysis-10473,Cyber-Physical Systems Design & Analysis
Computer Science,https://www.class-central.com/course/edx-quantum-information-science-i-part-2-10259,"Quantum Information Science I, Part 2"
Computer Science,https://www.class-central.com/course/stepik---10493,Обработка изображений
Computer Science,https://www.class-central.com/course/openhpi-linux-fur-alle-9978,Linux für Alle
Computer Science,https://www.class-central.com/course/edx-aws-developer-building-on-aws-10156,AWS Developer: Building on AWS
Computer Science,https://www.class-central.com/course/edx-programming-for-everyone-an-introduction-to-visual-programming-languages-9381,Programming for Everyone – An Introduction to Visual Programming Languages
Computer Science,https://www.class-central.com/course/machine-learning-crash-course-with-tensorflow-apis-10503,Machine Learning Crash Course with TensorFlow APIs
Computer Science,https://www.class-central.com/course/edx-software-development-capstone-project-8198,Software Development Capstone Project
Computer Science,https://www.class-central.com/course/stepik---linux-10528,Введение в Linux
Computer Science,https://www.class-central.com/course/stepik---10539,Управление вычислениями
Computer Science,https://www.class-central.com/course/stepik---10530,Нейронные сети
Computer Science,https://www.class-central.com/course/udacity-introduction-to-graduate-algorithms-10625,Introduction to Graduate Algorithms
Computer Science,https://www.class-central.com/course/fundamentals-of-deep-learning-for-computer-vision-10730,Fundamentals of Deep Learning for Computer Vision
Computer Science,https://www.class-central.com/course/fundamentals-of-accelerated-computing-with-cuda-c-c-10733,Fundamentals of Accelerated Computing with CUDA C/C++
Computer Science,https://www.class-central.com/course/edx-nfv-acceleration-an-introduction-to-opnfv-11361,NFV Acceleration: An Introduction to OPNFV
Computer Science,https://www.class-central.com/course/edx-introduction-to-onap-complete-network-automation-11362,Introduction to ONAP: Complete Network Automation
Computer Science,https://www.class-central.com/course/edx-principles-of-machine-learning-6511,Principles of Machine Learning
Computer Science,https://www.class-central.com/course/edx-data-structures-fundamentals-10246,Data Structures Fundamentals
Computer Science,https://www.class-central.com/course/edx-introduction-to-kubernetes-8764,Introduction to Kubernetes
Computer Science,https://www.class-central.com/course/edx-introduction-to-openstack-7202,Introduction to OpenStack
Computer Science,https://www.class-central.com/course/edx-the-software-architect-code-building-the-digital-world-4812,The Software Architect Code: Building the Digital World
Computer Science,https://www.class-central.com/course/edx-fundamentos-tic-para-profesionales-de-negocios-hardware-8086,Fundamentos TIC para profesionales de negocios: Hardware
Computer Science,https://www.class-central.com/course/edx-cyber-security-basics-a-hands-on-approach-7849,Cyber Security Basics: A Hands-on Approach
Computer Science,https://www.class-central.com/course/edx-aws-developer-deploying-on-aws-10158,AWS Developer: Deploying on AWS
Computer Science,https://www.class-central.com/course/edx-introduction-to-the-internet-of-things-iot-9750,Introduction to the Internet of Things (IoT)
Computer Science,https://www.class-central.com/course/edx-software-engineering-essentials-8527,Software Engineering Essentials
Computer Science,https://www.class-central.com/course/openhpi-internet-security-9977,Internet Security
Computer Science,https://www.class-central.com/course/openclassrooms-evaluez-et-ameliorez-les-performances-d-un-modele-de-machine-learning-11077,Évaluez et améliorez les performances d'un modèle de machine learning
Computer Science,https://www.class-central.com/course/openclassrooms-entrainez-un-modele-predictif-lineaire-11079,Entraînez un modèle prédictif linéaire
Computer Science,https://www.class-central.com/course/openclassrooms-explorez-vos-donnees-avec-des-algorithmes-non-supervises-11081,Explorez vos données avec des algorithmes non supervisés
Computer Science,https://www.class-central.com/course/openclassrooms-modelisez-vos-donnees-avec-les-methodes-ensemblistes-11082,Modélisez vos données avec les méthodes ensemblistes
Computer Science,https://www.class-central.com/course/openclassrooms-exploitez-des-donnees-textuelles-11083,Exploitez des données textuelles
Computer Science,https://www.class-central.com/course/openclassrooms-utilisez-des-modeles-supervises-non-lineaires-11084,Utilisez des modèles supervisés non linéaires
Computer Science,https://www.class-central.com/course/openclassrooms-initiez-vous-au-machine-learning-11078,Initiez-vous au machine learning
Computer Science,https://www.class-central.com/course/openclassrooms-classez-et-segmentez-des-donnees-visuelles-11085,Classez et segmentez des données visuelles
Computer Science,https://www.class-central.com/course/edx-viabilite-et-gestion-de-la-dette-des-pays-a-faible-revenu-7375,Viabilité et gestion de la dette des pays à faible revenu
Computer Science,https://www.class-central.com/course/edx-aplicaciones-de-la-teoria-de-grafos-a-la-vida-real-i-3639,Aplicaciones de la Teoría de Grafos a la Vida Real (I)
Computer Science,https://www.class-central.com/course/edx-sparse-representations-in-image-processing-from-theory-to-practice-9135,Sparse Representations in Image Processing: From Theory to Practice
Computer Science,https://www.class-central.com/course/edx-sparse-representations-in-signal-and-image-processing-fundamentals-9133,Sparse Representations in Signal and Image Processing: Fundamentals
Computer Science,https://www.class-central.com/course/edx-enabling-technologies-for-data-science-and-analytics-the-internet-of-things-4911,Enabling Technologies for Data Science and Analytics: The Internet of Things
Computer Science,https://www.class-central.com/course/edx-deep-learning-through-transformative-pedagogy-7388,Deep Learning through Transformative Pedagogy
Computer Science,https://www.class-central.com/course/edx-innovation-and-it-management-3594,Innovation and IT Management
Computer Science,https://www.class-central.com/course/edx-iot-sensors-and-devices-9751,IoT Sensors and Devices
Computer Science,https://www.class-central.com/course/edx-laff-on-programming-for-correctness-7852,LAFF – On Programming for Correctness
Computer Science,https://www.class-central.com/course/edx-fundamentos-tic-para-profesionales-de-negocios-desarrollo-de-software-8495,Fundamentos TIC para profesionales de negocios: Desarrollo de Software
Computer Science,https://www.class-central.com/course/edx-introduction-to-fintech-11371,Introduction to FinTech
Computer Science,https://www.class-central.com/course/edx-developing-ai-speech-apps-with-microsoft-cognitive-services-11337,Developing AI Speech Apps with Microsoft Cognitive Services
Computer Science,https://www.class-central.com/course/udacity-machine-learning-unsupervised-learning-1848,Machine Learning: Unsupervised Learning
Computer Science,https://www.class-central.com/course/edx-aws-developer-optimizing-on-aws-10160,AWS Developer: Optimizing on AWS
Computer Science,https://www.class-central.com/course/opensap-cloud-native-development-with-sap-cloud-platform-10422,Cloud-Native Development with SAP Cloud Platform
Computer Science,https://www.class-central.com/course/edx-microsoft-bot-framework-and-conversation-as-a-platform-11325,Microsoft Bot Framework and Conversation as a Platform
Computer Science,https://www.class-central.com/course/edx-how-to-build-chatbots-and-make-money-11326,How to Build Chatbots and Make Money
Computer Science,https://www.class-central.com/course/udacity-data-structures-algorithms-in-python-11457,Data Structures & Algorithms in Python
Computer Science,https://www.class-central.com/course/edx-microsoft-professional-capstone-cyber-security-11474,Microsoft Professional Capstone : Cyber Security
Computer Science,https://www.class-central.com/course/edx-il-linguaggio-naturale-dall-uomo-alla-macchina-11401,"Il linguaggio naturale, dall'uomo alla macchina"
Computer Science,https://www.class-central.com/course/edx-nuove-tecnologie-digitali-11406,Nuove tecnologie digitali
Computer Science,https://www.class-central.com/course/complexity-explorer-introduction-to-computation-theory-11494,Introduction to Computation Theory
Computer Science,https://www.class-central.com/course/edx-introduzione-all-informatica-11403,Introduzione all'informatica
Computer Science,https://www.class-central.com/course/edx-aplicaciones-de-la-teoria-de-grafos-a-la-vida-real-ii-4488,Aplicaciones de la Teoría de Grafos a la vida real II
Computer Science,https://www.class-central.com/course/complexity-explorer-fundamentals-of-machine-learning-11493,Fundamentals of Machine Learning
Computer Science,https://www.class-central.com/course/edx-autonomous-mobile-robots-1564,Autonomous Mobile Robots
Computer Science,https://www.class-central.com/course/openhpi-ipv6-in-modernen-netzwerken-10635,IPv6 in modernen Netzwerken
Computer Science,https://www.class-central.com/course/edx-diseno-de-sistemas-de-informacion-gerencial-para-intranet-con-microsoft-access-11413,Diseño de sistemas de información gerencial para intranet con Microsoft Access
Computer Science,https://www.class-central.com/course/udacity-self-driving-fundamentals-featuring-apollo-11639,Self-Driving Fundamentals: Featuring Apollo 
Computer Science,https://www.class-central.com/course/edx-analyzing-and-visualizing-data-with-power-bi-5156,Analyzing and Visualizing Data with Power BI
Computer Science,https://www.class-central.com/course/edx-microsoft-exchange-server-2016-3-mailbox-databases-6325,Microsoft Exchange Server 2016 - 3: Mailbox Databases
Computer Science,https://www.class-central.com/course/edx-microsoft-azure-virtual-networks-7316,Microsoft Azure Virtual Networks
Computer Science,https://www.class-central.com/course/edx-microsoft-sharepoint-2016-authentication-and-security-7157,Microsoft SharePoint 2016: Authentication and Security
Computer Science,https://www.class-central.com/course/edx-developing-international-software-7811,Developing International Software
Computer Science,https://www.class-central.com/course/edx-managing-microsoft-exchange-online-in-office-365-7486,Managing Microsoft Exchange Online in Office 365
Computer Science,https://www.class-central.com/course/edx-logic-and-computational-thinking-8725,Logic and Computational Thinking
Computer Science,https://www.class-central.com/course/edx-organizing-evangelism-and-achieving-user-adoption-8629,Organizing Evangelism and Achieving User Adoption
Computer Science,https://www.class-central.com/course/edx-windows-server-2016-basic-storage-8535,Windows Server 2016: Basic Storage
Computer Science,https://www.class-central.com/course/edx-system-center-2016-building-clouds-9970,System Center 2016: Building Clouds
Computer Science,https://www.class-central.com/course/edx-it-support-troubleshooting-microsoft-office-9831,IT Support: Troubleshooting Microsoft Office
Computer Science,https://www.class-central.com/course/edx-it-support-troubleshooting-windows-9615,IT Support: Troubleshooting Windows
Computer Science,https://www.class-central.com/course/edx-it-support-fundamentals-9836,IT Support: Fundamentals
Computer Science,https://www.class-central.com/course/edx-developing-ai-vision-apps-using-microsoft-cognitive-services-11360,Developing AI Vision Apps Using Microsoft Cognitive Services
Computer Science,https://www.class-central.com/course/edx-azure-security-and-compliance-9432,Azure Security and Compliance
Computer Science,https://www.class-central.com/course/edx-devops-practices-and-principles-9475,DevOps Practices and Principles
Computer Science,https://www.class-central.com/course/edx-windows-server-2016-advanced-networking-9482,Windows Server 2016: Advanced Networking
Computer Science,https://www.class-central.com/course/edx-system-center-2016-building-a-datacenter-fabric-9259,System Center 2016: Building a Datacenter Fabric
Computer Science,https://www.class-central.com/course/edx-skype-operations-framework-9329,Skype Operations Framework
Computer Science,https://www.class-central.com/course/edx-graph-algorithms-10247,Graph Algorithms
Computer Science,https://www.class-central.com/course/edx-windows-10-features-for-a-mobile-workforce-windows-and-devices-in-the-enterprise-6547,Windows 10 Features for a Mobile Workforce: Windows and Devices in the Enterprise
Computer Science,https://www.class-central.com/course/edx-transitioning-to-microsoft-exchange-server-2016-6321,Transitioning to Microsoft Exchange Server 2016
Computer Science,https://www.class-central.com/course/edx-microsoft-exchange-server-2016-2-client-access-services-6326,Microsoft Exchange Server 2016 - 2: Client Access Services
Computer Science,https://www.class-central.com/course/edx-devops-for-developers-how-to-get-started-6333,DevOps for Developers: How to Get Started
Computer Science,https://www.class-central.com/course/edx-microsoft-azure-virtual-machines-7216,Microsoft Azure Virtual Machines
Computer Science,https://www.class-central.com/course/edx-microsoft-sharepoint-2016-infrastructure-7158,Microsoft SharePoint 2016: Infrastructure
Computer Science,https://www.class-central.com/course/edx-onboarding-messaging-to-office-365-7487,Onboarding Messaging to Office 365
Computer Science,https://www.class-central.com/course/edx-microsoft-sharepoint-2016-search-and-content-management-7076,Microsoft SharePoint 2016: Search and Content Management
Computer Science,https://www.class-central.com/course/edx-microsoft-sharepoint-online-for-site-administrators-7451,Microsoft SharePoint Online for Site Administrators
Computer Science,https://www.class-central.com/course/edx-windows-powershell-basics-8428,Windows PowerShell Basics
Computer Science,https://www.class-central.com/course/edx-windows-server-2016-infrastructure-8478,Windows Server 2016: Infrastructure
Computer Science,https://www.class-central.com/course/edx-skype-for-business-infrastructure-advanced-configuration-8416,Skype for Business: Infrastructure Advanced Configuration
Computer Science,https://www.class-central.com/course/edx-developing-iot-solutions-with-azure-iot-8512,Developing IoT Solutions with Azure IoT
Computer Science,https://www.class-central.com/course/edx-introduction-to-nosql-data-solutions-8125,Introduction to NoSQL Data Solutions
Computer Science,https://www.class-central.com/course/edx-skype-for-business-voice-concepts-and-planning-8194,Skype for Business: Voice Concepts and Planning
Computer Science,https://www.class-central.com/course/edx-managing-identity-8721,Managing Identity
Computer Science,https://www.class-central.com/course/edx-architecting-distributed-cloud-applications-8771,Architecting Distributed Cloud Applications
Computer Science,https://www.class-central.com/course/edx-it-support-networking-essentials-9616,IT Support: Networking Essentials
Computer Science,https://www.class-central.com/course/edx-automating-azure-workloads-9433,Automating Azure Workloads
Computer Science,https://www.class-central.com/course/edx-microsoft-azure-app-service-9313,Microsoft Azure App Service
Computer Science,https://www.class-central.com/course/edx-infrastructure-as-code-9476,Infrastructure as Code
Computer Science,https://www.class-central.com/course/edx-algorithms-and-data-structures-in-c-9483,Algorithms and Data Structures in C#
Computer Science,https://www.class-central.com/course/edx-speech-recognition-systems-10041,Speech Recognition Systems
Computer Science,https://www.class-central.com/course/edx-reinforcement-learning-explained-9926,Reinforcement Learning Explained
Computer Science,https://www.class-central.com/course/edx-microsoft-azure-security-services-9825,Microsoft Azure Security Services
Computer Science,https://www.class-central.com/course/edx-it-support-communication-9837,IT Support: Communication
Computer Science,https://www.class-central.com/course/edx-designing-data-platform-solutions-10313,Designing Data Platform Solutions
Computer Science,https://www.class-central.com/course/edx-computer-vision-and-image-analysis-11378,Computer Vision and Image Analysis
Computer Science,https://www.class-central.com/course/edx-enterprise-security-fundamentals-11359,Enterprise Security Fundamentals
Computer Science,https://www.class-central.com/course/edx-data-cleansing-with-data-quality-services-dqs-7589,Data Cleansing with Data Quality Services (DQS)
Computer Science,https://www.class-central.com/course/edx-deep-learning-explained-8746,Deep Learning Explained
Computer Science,https://www.class-central.com/course/edx-windows-server-2016-basic-networking-8537,Windows Server 2016: Basic Networking
Computer Science,https://www.class-central.com/course/edx-troubleshooting-microsoft-exchange-server-2016-8967,Troubleshooting Microsoft Exchange Server 2016
Computer Science,https://www.class-central.com/course/edx-it-support-cloud-fundamentals-9617,IT Support: Cloud Fundamentals
Computer Science,https://www.class-central.com/course/edx-introduction-to-device-programming-9927,Introduction to Device Programming
Computer Science,https://www.class-central.com/course/edx-powershell-security-best-practices-9946,Powershell Security Best Practices
Computer Science,https://www.class-central.com/course/edx-planning-developing-governance-for-digital-transformation-10085,Planning & Developing Governance for Digital Transformation
Computer Science,https://www.class-central.com/course/edx-windows-support-essentials-installation-9833,Windows Support Essentials: Installation
Computer Science,https://www.class-central.com/course/edx-it-support-troubleshooting-9838,IT Support: Troubleshooting
Computer Science,https://www.class-central.com/course/edx-microsoft-exchange-server-2016-5-hybrid-topologies-with-office-365-6322,Microsoft Exchange Server 2016 - 5: Hybrid Topologies with Office 365
Computer Science,https://www.class-central.com/course/edx-windows-10-features-for-a-mobile-workforce-configuring-additional-resources-7488,Windows 10 Features for a Mobile Workforce: Configuring Additional Resources
Computer Science,https://www.class-central.com/course/edx-skype-for-business-infrastructure-implementation-and-conferencing-8366,Skype for Business: Infrastructure Implementation and Conferencing
Computer Science,https://www.class-central.com/course/edx-skype-for-business-infrastructure-planning-and-design-8195,Skype for Business: Infrastructure Planning and Design
Computer Science,https://www.class-central.com/course/edx-continuous-integration-and-continuous-deployment-9477,Continuous Integration and Continuous Deployment
Computer Science,https://www.class-central.com/course/edx-migrating-workloads-to-azure-9314,Migrating Workloads to Azure
Computer Science,https://www.class-central.com/course/edx-microsoft-office-fundamentals-outlook-word-and-excel-9201,"Microsoft Office Fundamentals: Outlook, Word, and Excel"
Computer Science,https://www.class-central.com/course/edx-threat-detection-planning-for-a-secure-enterprise-11355,Threat Detection: Planning for a Secure Enterprise
Computer Science,https://www.class-central.com/course/edx-planning-a-security-incident-response-11507,Planning a Security Incident Response
Computer Science,https://www.class-central.com/course/edx-windows-10-features-for-a-mobile-workforce-identity-management-and-data-access-5971,Windows 10 Features for a Mobile Workforce: Identity Management and Data Access
Computer Science,https://www.class-central.com/course/edx-microsoft-exchange-server-2016-1-infrastructure-6328,Microsoft Exchange Server 2016 - 1: Infrastructure
Computer Science,https://www.class-central.com/course/edx-windows-10-features-for-a-mobile-workforce-managing-and-maintaining-devices-in-the-enterprise-7489,Windows 10 Features for a Mobile Workforce: Managing and Maintaining Devices in the Enterprise
Computer Science,https://www.class-central.com/course/edx-microsoft-sharepoint-2016-productivity-solutions-7155,Microsoft SharePoint 2016: Productivity Solutions
Computer Science,https://www.class-central.com/course/edx-skype-for-business-voice-advanced-workloads-8367,Skype for Business: Voice Advanced Workloads
Computer Science,https://www.class-central.com/course/edx-planning-and-preparing-sharepoint-hybrid-8386,Planning and Preparing SharePoint Hybrid
Computer Science,https://www.class-central.com/course/edx-developing-big-data-solutions-with-azure-machine-learning-8526,Developing Big Data Solutions with Azure Machine Learning
Computer Science,https://www.class-central.com/course/edx-windows-server-2016-virtualization-8540,Windows Server 2016: Virtualization
Computer Science,https://www.class-central.com/course/edx-windows-server-2016-advanced-virtualization-9086,Windows Server 2016: Advanced Virtualization
Computer Science,https://www.class-central.com/course/edx-algorithms-and-data-structures-8937,Algorithms and Data Structures
Computer Science,https://www.class-central.com/course/edx-windows-server-2016-advanced-storage-8848,Windows Server 2016: Advanced Storage
Computer Science,https://www.class-central.com/course/edx-configuration-management-for-containerized-delivery-9478,Configuration Management for Containerized Delivery
Computer Science,https://www.class-central.com/course/edx-devops-for-databases-9480,DevOps for Databases
Computer Science,https://www.class-central.com/course/edx-security-in-office-365-9618,Security in Office 365
Computer Science,https://www.class-central.com/course/edx-windows-10-security-features-9315,Windows 10 Security Features
Computer Science,https://www.class-central.com/course/edx-it-support-documentation-9839,IT Support: Documentation
Computer Science,https://www.class-central.com/course/edx-windows-server-2016-securing-identities-and-information-9841,Windows Server 2016: Securing Identities and Information
Computer Science,https://www.class-central.com/course/edx-windows-support-essentials-maintenance-9834,Windows Support Essentials: Maintenance
Computer Science,https://www.class-central.com/course/edx-principles-of-machine-learning-python-edition-11609,Principles of Machine Learning: Python Edition
Computer Science,https://www.class-central.com/course/edx-microsoft-exchange-server-2016-4-transport-services-6324,Microsoft Exchange Server 2016 - 4: Transport Services
Computer Science,https://www.class-central.com/course/edx-sharepoint-enterprise-content-management-6329,SharePoint Enterprise Content Management
Computer Science,https://www.class-central.com/course/edx-microsoft-sharepoint-2016-workload-optimization-7156,Microsoft SharePoint 2016: Workload Optimization
Computer Science,https://www.class-central.com/course/edx-microsoft-azure-identity-7322,Microsoft Azure Identity
Computer Science,https://www.class-central.com/course/edx-skype-for-business-voice-hybrid-and-routing-8279,Skype for Business: Voice Hybrid and Routing
Computer Science,https://www.class-central.com/course/edx-windows-server-2016-directory-services-8534,Windows Server 2016: Directory Services
Computer Science,https://www.class-central.com/course/edx-troubleshooting-skype-for-business-8724,Troubleshooting Skype for Business
Computer Science,https://www.class-central.com/course/edx-configuring-sharepoint-hybrid-8419,Configuring SharePoint Hybrid
Computer Science,https://www.class-central.com/course/edx-introduction-to-artificial-intelligence-ai-9164,Introduction to Artificial Intelligence (AI)
Computer Science,https://www.class-central.com/course/edx-windows-server-2016-security-features-9316,Windows Server 2016 Security Features
Computer Science,https://www.class-central.com/course/edx-microsoft-professional-orientation-cloud-administration-9328,Microsoft Professional Orientation : Cloud Administration
Computer Science,https://www.class-central.com/course/edx-deploy-and-service-mobile-apps-using-azure-app-service-10056,Deploy and Service Mobile Apps Using Azure App Service
Computer Science,https://www.class-central.com/course/edx-enabling-teamwork-with-microsoft-teams-11340,Enabling Teamwork with Microsoft Teams
Computer Science,https://www.class-central.com/course/edx-devops-testing-9479,DevOps Testing
Computer Science,https://www.class-central.com/course/edx-devops-for-mobile-apps-9486,DevOps for Mobile Apps
Computer Science,https://www.class-central.com/course/edx-enabling-data-source-discovery-with-azure-data-catalog-9722,Enabling Data Source Discovery with Azure Data Catalog
Computer Science,https://www.class-central.com/course/edx-it-support-hardware-essentials-9830,IT Support: Hardware Essentials
Computer Science,https://www.class-central.com/course/edx-windows-support-essentials-configuration-9835,Windows Support Essentials: Configuration
Computer Science,https://www.class-central.com/course/edx-natural-language-processing-nlp-9880,Natural Language Processing (NLP)
Computer Science,https://www.class-central.com/course/edx-bitcoin-and-cryptocurrencies-11417,Bitcoin and Cryptocurrencies
Computer Science,https://www.class-central.com/course/edx-principles-of-machine-learning-r-edition-11602,Principles of Machine Learning: R Edition
Computer Science,https://www.class-central.com/course/openhpi-blockchain-hype-oder-innovation-11178,Blockchain: Hype oder Innovation?
Computer Science,https://www.class-central.com/course/edx-iot-networks-and-protocols-9752,IoT Networks and Protocols
Computer Science,https://www.class-central.com/course/edx-introduction-to-cybersecurity-8651,Introduction to Cybersecurity
Computer Science,https://www.class-central.com/course/edx-cybersecurity-the-ciso-s-view-8652,Cybersecurity: The CISO's View
Computer Science,https://www.class-central.com/course/edx-building-a-cybersecurity-toolkit-8653,Building a Cybersecurity Toolkit
Computer Science,https://www.class-central.com/course/edx-finding-your-cybersecurity-career-path-8654,Finding your Cybersecurity Career Path
Computer Science,https://www.class-central.com/course/edx-portfolio-management-governance-the-pmo-8590,"Portfolio Management, Governance, & the PMO"
Computer Science,https://www.class-central.com/course/edx-essential-math-for-machine-learning-r-edition-11605,Essential Math for Machine Learning: R Edition
Computer Science,https://www.class-central.com/course/edx-blockchain-understanding-its-uses-and-implications-11607,Blockchain: Understanding Its Uses and Implications
Computer Science,https://www.class-central.com/course/edx-np-complete-problems-10275,NP-Complete Problems
Computer Science,https://www.class-central.com/course/edx-introduction-to-open-source-networking-technologies-11389,Introduction to Open Source Networking Technologies
Computer Science,https://www.class-central.com/course/edx-computer-graphics-548,Computer Graphics
Computer Science,https://www.class-central.com/course/edx-smarter-chatbots-with-node-red-and-watson-ai-11730,Smarter Chatbots with Node-RED and Watson AI
Computer Science,https://www.class-central.com/course/edx-string-processing-and-pattern-matching-algorithms-10248,String Processing and Pattern Matching Algorithms
Computer Science,https://www.class-central.com/course/coursera-bitcoin-and-cryptocurrency-technologies-3655,Bitcoin and Cryptocurrency Technologies
Computer Science,https://www.class-central.com/course/edx-leadership-and-management-for-pm-practitioners-in-it-8589,Leadership and Management for PM Practitioners in IT
Computer Science,https://www.class-central.com/course/coursera-palo-alto-networks-cybersecurity-essentials-i-12006,Palo Alto Networks Cybersecurity Essentials I
Computer Science,https://www.class-central.com/course/edx-advanced-algorithmics-and-graph-theory-with-python-12017,Advanced Algorithmics and Graph Theory with Python
Computer Science,https://www.class-central.com/course/coursera-palo-alto-networks-cybersecurity-essentials-ii-12015,Palo Alto Networks Cybersecurity Essentials II
Computer Science,https://www.class-central.com/course/futurelearn-blockchain-in-the-energy-sector-9526,Blockchain in the Energy Sector
Computer Science,https://www.class-central.com/course/edx-uml-class-diagrams-for-software-engineering-7837,UML Class Diagrams for Software Engineering
Computer Science,https://www.class-central.com/course/edx-software-testing-fundamentals-8179,Software Testing Fundamentals
Computer Science,https://www.class-central.com/course/edx-cloud-computing-infrastructure-8181,Cloud Computing Infrastructure
Computer Science,https://www.class-central.com/course/edx-cloud-computing-for-enterprises-8168,Cloud Computing for Enterprises
Computer Science,https://www.class-central.com/course/edx-deep-learning-with-tensorflow-11734,Deep Learning with Tensorflow
Computer Science,https://www.class-central.com/course/edx-formal-software-verification-8180,Formal Software Verification
